fixture_id,api_football_id,date,competition2,Competition_id,home_team,home_team_id,away_team,away_team_id,goals_home,goals_away,status,home_coach,home_coach_api_id,away_coach,away_coach_api_id,home_shots_total,away_shots_total,home_shots_on_goal,away_shots_on_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_blocked_shots,away_blocked_shots,home_penalties,away_penalties,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_goals_ht,away_goals_ht
151784,854577,2022-06-02 18:45:00+00:00,UEFA Nations League,80,Czech Republic,1971,Switzerland,1918,2,1,FT,J. Šilhavý,174.0,M. Yakin,1504.0,8.0,15.0,3.0,7.0,6.0,13.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,8.0,2.0,2.0,0.0,0.0,1.0,1.0
151785,854578,2022-06-02 18:45:00+00:00,UEFA Nations League,80,Spain,1930,Portugal,1922,1,1,FT,Luis Enrique,193.0,Fernando Santos,175.0,11.0,7.0,2.0,2.0,7.0,5.0,4.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,3.0,5.0,0.0,0.0,1.0,0.0
151791,854626,2022-06-02 18:45:00+00:00,UEFA Nations League,80,Israel,1983,Iceland,1993,2,2,FT,A. Hazan,8327.0,A. Viðarsson,5843.0,17.0,9.0,5.0,5.0,9.0,8.0,8.0,1.0,5.0,1.0,0.0,0.0,3.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0
151792,854627,2022-06-02 18:45:00+00:00,UEFA Nations League,80,Serbia,1925,Norway,1999,0,1,FT,D. Stojković,58.0,S. Solbakken,1675.0,13.0,4.0,5.0,2.0,11.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,12.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0
151793,854628,2022-06-02 18:45:00+00:00,UEFA Nations League,80,Slovenia,1968,Sweden,1996,0,2,FT,M. Kek,116.0,J. Andersson,189.0,12.0,10.0,3.0,4.0,6.0,6.0,6.0,4.0,5.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0
151796,854674,2022-06-02 18:45:00+00:00,UEFA Nations League,80,Northern Ireland,1979,Greece,2001,0,1,FT,I. Baraclough,5845.0,G. Poyet,3042.0,8.0,4.0,2.0,2.0,5.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0
160522,858020,2022-06-03 00:30:00+00:00,International friendlies,88,Ecuador,1905,Nigeria,2710,1,0,FT,G. Alfaro,861.0,José Peseiro,3107.0,9.0,10.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0
160520,857608,2022-06-03 02:00:00+00:00,International friendlies,88,Mexico,1910,Uruguay,1920,0,3,FT,G. Martino,331.0,D. Alonso,993.0,6.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0
151799,854677,2022-06-03 14:00:00+00:00,UEFA Nations League,80,Kazakhstan,1976,Azerbaijan,1982,2,0,FT,M. Adiev,3402.0,G. De Biasi,5739.0,5.0,15.0,2.0,7.0,2.0,7.0,3.0,8.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0
151802,854722,2022-06-03 16:00:00+00:00,UEFA Nations League,80,Latvia,1985,Andorra,1992,3,0,FT,D. Kazakevičs,5833.0,Koldo Álvarez,181.0,8.0,10.0,3.0,1.0,6.0,3.0,2.0,7.0,2.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
160536,863039,2022-06-03 16:00:00+00:00,International friendlies,88,Nepal,2889,Oman,2785,0,2,FT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151786,854579,2022-06-03 18:45:00+00:00,UEFA Nations League,80,Croatia,1913,Austria,1969,0,3,FT,Z. Dalić,115.0,R. Rangnick,3085.0,13.0,14.0,3.0,8.0,8.0,7.0,5.0,7.0,4.0,1.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0
151787,854580,2022-06-03 18:45:00+00:00,UEFA Nations League,80,France,1928,Denmark,1908,1,2,FT,D. Deschamps,180.0,K. Hjulmand,2869.0,19.0,8.0,6.0,5.0,11.0,6.0,8.0,2.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
151788,854581,2022-06-03 18:45:00+00:00,UEFA Nations League,80,Belgium,1916,Netherlands,1901,1,4,FT,Roberto Martínez,48.0,L. van Gaal,15336.0,13.0,15.0,6.0,7.0,8.0,8.0,5.0,7.0,3.0,4.0,0.0,0.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0
151800,854713,2022-06-03 18:45:00+00:00,UEFA Nations League,80,Belarus,1981,Slovakia,1970,0,1,FT,G. Kondratjev,8776.0,Š. Tarkovič,2939.0,7.0,13.0,1.0,3.0,4.0,5.0,3.0,8.0,2.0,3.0,0.0,0.0,3.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0
151803,854723,2022-06-03 18:45:00+00:00,UEFA Nations League,80,Liechtenstein,2000,Moldova,1991,0,2,FT,M. Stocklasa,5823.0,S. Cleşcenco,5816.0,3.0,11.0,1.0,4.0,0.0,8.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0
151794,854637,2022-06-04 13:00:00+00:00,UEFA Nations League,80,Armenia,2004,Republic of Ireland,1995,1,0,FT,Joaquín Caparrós,2895.0,S. Kenny,3426.0,10.0,13.0,3.0,2.0,4.0,8.0,6.0,5.0,2.0,3.0,0.0,0.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0
151790,854583,2022-06-04 16:00:00+00:00,UEFA Nations League,80,Hungary,1965,England,1902,1,0,FT,M. Rossi,74.0,G. Southgate,173.0,11.0,12.0,6.0,4.0,6.0,11.0,5.0,1.0,2.0,2.0,1.0,0.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0
151849,854630,2022-06-04 16:00:00+00:00,UEFA Nations League,80,Finland,2002,Bosnia and Herzegovina,2003,1,1,FT,M. Kanerva,198.0,I. Petev,4254.0,12.0,14.0,2.0,5.0,9.0,11.0,3.0,3.0,4.0,3.0,1.0,0.0,5.0,7.0,4.0,2.0,0.0,0.0,1.0,0.0
151854,854679,2022-06-04 16:00:00+00:00,UEFA Nations League,80,Lithuania,1990,Luxembourg,1989,0,2,FT,V. Ivanauskas,2859.0,L. Holtz,177.0,11.0,17.0,2.0,5.0,9.0,7.0,2.0,10.0,3.0,7.0,0.0,0.0,6.0,10.0,4.0,1.0,0.0,0.0,0.0,1.0
151844,854584,2022-06-04 18:45:00+00:00,UEFA Nations League,80,Italy,1966,Germany,1914,1,1,FT,R. Mancini,197.0,H. Flick,6472.0,11.0,12.0,2.0,4.0,5.0,9.0,6.0,3.0,2.0,2.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0
151850,854632,2022-06-04 18:45:00+00:00,UEFA Nations League,80,Montenegro,1988,Romania,1972,2,0,FT,M. Radulović,2457.0,E. Iordănescu,1201.0,15.0,7.0,5.0,1.0,11.0,5.0,4.0,2.0,3.0,2.0,0.0,0.0,4.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
151855,854680,2022-06-04 18:45:00+00:00,UEFA Nations League,80,Turkey,1974,Faroe Islands,1998,4,0,FT,S. Kuntz,5857.0,H. Ericson,5861.0,17.0,4.0,9.0,0.0,8.0,3.0,9.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
151862,854724,2022-06-05 13:00:00+00:00,UEFA Nations League,80,San Marino,1978,Malta,1997,0,2,FT,F. Costantini,5818.0,D. Mangia,2410.0,3.0,15.0,0.0,5.0,2.0,7.0,1.0,8.0,1.0,4.0,0.0,0.0,2.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0
160524,859036,2022-06-05 15:30:00+00:00,International friendlies,88,Peru,2629,New Zealand,2951,1,0,FT,R. Gareca,328.0,D. Hay,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151856,854681,2022-06-05 16:00:00+00:00,UEFA Nations League,80,Cyprus,1977,Northern Ireland,1979,0,0,FT,N. Kostenoglou,1107.0,I. Baraclough,5845.0,10.0,13.0,2.0,2.0,3.0,10.0,7.0,3.0,2.0,3.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0
151857,854682,2022-06-05 16:00:00+00:00,UEFA Nations League,80,Gibraltar,1994,North Macedonia,1984,0,2,FT,J. Ribas,187.0,B. Milevski,4655.0,5.0,14.0,0.0,4.0,4.0,6.0,1.0,8.0,1.0,6.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
156114,864476,2022-06-05 16:00:00+00:00,FIFA World Cup qualification - UEFA,84,Wales,1927,Ukraine,1973,1,0,FT,R. Page,9468.0,O. Petrakov,8191.0,10.0,22.0,3.0,9.0,5.0,11.0,5.0,11.0,3.0,5.0,0.0,0.0,4.0,7.0,2.0,2.0,0.0,0.0,1.0,0.0
160530,861486,2022-06-05 17:00:00+00:00,International friendlies,88,Serbia,1907,Colombia,2635,0,1,FT,H. Renard,344.0,R. Rueda,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160538,864291,2022-06-05 18:00:00+00:00,International friendlies,88,Argentina,1906,Estonia,1980,5,0,FT,L. Scaloni,326.0,T. Häberli,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
151845,854585,2022-06-05 18:45:00+00:00,UEFA Nations League,80,Czech Republic,1971,Spain,1930,2,2,FT,J. Šilhavý,174.0,Luis Enrique,193.0,3.0,13.0,2.0,5.0,2.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0
151846,854586,2022-06-05 18:45:00+00:00,UEFA Nations League,80,Portugal,1922,Switzerland,1918,4,0,FT,Fernando Santos,175.0,M. Yakin,1504.0,18.0,5.0,10.0,1.0,15.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,6.0,5.0,1.0,3.0,0.0,0.0,3.0,0.0
151851,854633,2022-06-05 18:45:00+00:00,UEFA Nations League,80,Serbia,1925,Slovenia,1968,4,1,FT,D. Stojković,58.0,M. Kek,116.0,17.0,7.0,7.0,2.0,13.0,4.0,4.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
151852,854634,2022-06-05 18:45:00+00:00,UEFA Nations League,80,Sweden,1996,Norway,1999,1,2,FT,J. Andersson,189.0,S. Solbakken,1675.0,13.0,12.0,3.0,8.0,4.0,9.0,9.0,3.0,5.0,0.0,0.0,1.0,10.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0
151858,854683,2022-06-05 18:45:00+00:00,UEFA Nations League,80,Kosovo,2005,Greece,2001,0,1,FT,A. Giresse,5754.0,G. Poyet,3042.0,9.0,10.0,2.0,3.0,4.0,3.0,5.0,7.0,4.0,4.0,0.0,0.0,4.0,5.0,4.0,2.0,2.0,0.0,0.0,1.0
151859,854684,2022-06-05 18:45:00+00:00,UEFA Nations League,80,Bulgaria,1987,Georgia,1975,2,5,FT,Y. Petrov,1710.0,W. Sagnol,10205.0,16.0,18.0,4.0,7.0,7.0,12.0,9.0,6.0,3.0,4.0,0.0,1.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0
160525,860181,2022-06-05 21:00:00+00:00,International friendlies,88,United States,1926,Uruguay,1920,0,0,FT,G. Berhalter,314.0,D. Alonso,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
160521,857897,2022-06-05 23:30:00+00:00,International friendlies,88,Mexico,1910,Ecuador,1905,0,0,FT,G. Martino,331.0,G. Alfaro,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160526,860591,2022-06-06 10:20:00+00:00,International friendlies,88,Japan,1915,Brazil,1924,0,1,FT,H. Moriyasu,323.0,Tite,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160531,861487,2022-06-06 11:00:00+00:00,International friendlies,88,South Korea,1921,Chile,2630,2,0,FT,Paulo Bento,325.0,E. Berizzo,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151863,854725,2022-06-06 16:00:00+00:00,UEFA Nations League,80,Latvia,1985,Liechtenstein,2000,1,0,FT,D. Kazakevičs,5833.0,M. Stocklasa,5823.0,24.0,5.0,6.0,1.0,20.0,2.0,4.0,3.0,8.0,2.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
151847,854587,2022-06-06 18:45:00+00:00,UEFA Nations League,80,Austria,1969,Denmark,1908,1,2,FT,R. Rangnick,3085.0,K. Hjulmand,2869.0,17.0,8.0,1.0,6.0,11.0,4.0,6.0,4.0,5.0,1.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0
151848,854588,2022-06-06 18:45:00+00:00,UEFA Nations League,80,Croatia,1913,France,1928,1,1,FT,Z. Dalić,115.0,D. Deschamps,180.0,8.0,7.0,5.0,5.0,6.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
151853,854635,2022-06-06 18:45:00+00:00,UEFA Nations League,80,Iceland,1993,Albania,1967,1,1,FT,A. Viðarsson,5843.0,E. Reja,206.0,9.0,12.0,5.0,2.0,5.0,10.0,4.0,2.0,1.0,6.0,0.0,0.0,4.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0
151860,854685,2022-06-06 18:45:00+00:00,UEFA Nations League,80,Belarus,1981,Azerbaijan,1982,0,0,FT,G. Kondratjev,8776.0,G. De Biasi,5739.0,10.0,16.0,4.0,6.0,6.0,8.0,4.0,8.0,3.0,4.0,0.0,0.0,1.0,5.0,4.0,4.0,0.0,1.0,0.0,0.0
151861,854686,2022-06-06 18:45:00+00:00,UEFA Nations League,80,Slovakia,1970,Kazakhstan,1976,0,1,FT,Š. Tarkovič,2939.0,M. Adiev,3402.0,16.0,8.0,1.0,3.0,8.0,5.0,8.0,3.0,3.0,1.0,0.0,0.0,5.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0
151922,854726,2022-06-06 18:45:00+00:00,UEFA Nations League,80,Andorra,1992,Moldova,1991,0,0,FT,Koldo Álvarez,181.0,S. Cleşcenco,5816.0,6.0,11.0,2.0,4.0,0.0,6.0,6.0,5.0,2.0,5.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,1.0,0.0,0.0
151913,854640,2022-06-07 16:00:00+00:00,UEFA Nations League,80,Finland,2002,Montenegro,1988,2,0,FT,M. Kanerva,198.0,M. Radulović,2457.0,6.0,6.0,3.0,1.0,5.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0
151906,854591,2022-06-07 18:45:00+00:00,UEFA Nations League,80,Germany,1914,England,1902,1,1,FT,H. Flick,6472.0,G. Southgate,173.0,10.0,15.0,6.0,6.0,9.0,9.0,1.0,6.0,3.0,4.0,0.0,1.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
151907,854592,2022-06-07 18:45:00+00:00,UEFA Nations League,80,Italy,1966,Hungary,1965,2,1,FT,R. Mancini,197.0,M. Rossi,74.0,17.0,12.0,6.0,4.0,10.0,6.0,7.0,6.0,3.0,4.0,0.0,0.0,8.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0
151912,854639,2022-06-07 18:45:00+00:00,UEFA Nations League,80,Bosnia and Herzegovina,2003,Romania,1972,1,0,FT,I. Petev,4254.0,E. Iordănescu,1201.0,8.0,12.0,2.0,3.0,4.0,7.0,4.0,5.0,3.0,2.0,0.0,0.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0
151916,854687,2022-06-07 18:45:00+00:00,UEFA Nations League,80,Faroe Islands,1998,Luxembourg,1989,0,1,FT,H. Ericson,5861.0,L. Holtz,177.0,7.0,11.0,3.0,3.0,6.0,5.0,1.0,6.0,2.0,4.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
151917,854688,2022-06-07 18:45:00+00:00,UEFA Nations League,80,Lithuania,1990,Turkey,1974,0,6,FT,V. Ivanauskas,2859.0,S. Kuntz,5857.0,8.0,24.0,0.0,14.0,4.0,17.0,4.0,7.0,2.0,7.0,0.0,1.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,2.0
151904,854589,2022-06-08 18:45:00+00:00,UEFA Nations League,80,Belgium,1916,Poland,1911,6,1,FT,Roberto Martínez,48.0,C. Michniewicz,5834.0,18.0,6.0,11.0,2.0,11.0,4.0,7.0,2.0,2.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
151905,854590,2022-06-08 18:45:00+00:00,UEFA Nations League,80,Wales,1927,Netherlands,1901,1,2,FT,R. Page,9468.0,L. van Gaal,15336.0,8.0,8.0,3.0,2.0,5.0,5.0,3.0,3.0,2.0,5.0,0.0,0.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
151910,854629,2022-06-08 18:45:00+00:00,UEFA Nations League,80,Scotland,1964,Armenia,2004,2,0,FT,S. Clarke,76.0,Joaquín Caparrós,2895.0,27.0,4.0,6.0,3.0,15.0,2.0,12.0,2.0,13.0,1.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0
151911,854631,2022-06-08 18:45:00+00:00,UEFA Nations League,80,Republic of Ireland,1995,Ukraine,1973,0,1,FT,S. Kenny,3426.0,S. Rebrov,1937.0,13.0,14.0,4.0,4.0,9.0,4.0,4.0,10.0,6.0,5.0,0.0,0.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
160560,861488,2022-06-09 17:00:00+00:00,International friendlies,88,Serbia,1907,Venezuela,2631,0,1,FT,H. Renard,344.0,J. Pekerman,3037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160565,863034,2022-06-09 18:00:00+00:00,International friendlies,88,Oman,2785,New Zealand,2951,0,0,FT,B. Ivanković,1161.0,D. Hay,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151908,854593,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Portugal,1922,Czech Republic,1971,2,0,FT,Fernando Santos,175.0,J. Šilhavý,174.0,11.0,9.0,5.0,1.0,10.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,8.0,4.0,4.0,2.0,0.0,0.0,2.0,0.0
151909,854594,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Switzerland,1918,Spain,1930,0,1,FT,M. Yakin,1504.0,Luis Enrique,193.0,7.0,7.0,1.0,3.0,3.0,5.0,4.0,2.0,3.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
151914,854641,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Norway,1999,Slovenia,1968,0,0,FT,S. Solbakken,1675.0,M. Kek,116.0,18.0,8.0,5.0,3.0,12.0,6.0,6.0,2.0,4.0,2.0,0.0,0.0,9.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0
151915,854642,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Sweden,1996,Serbia,1925,0,1,FT,J. Andersson,189.0,D. Stojković,58.0,11.0,9.0,1.0,4.0,7.0,7.0,4.0,2.0,3.0,2.0,0.0,0.0,3.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0
151918,854689,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Kosovo,2005,Northern Ireland,1979,3,2,FT,A. Giresse,5754.0,I. Baraclough,5845.0,10.0,10.0,6.0,3.0,8.0,9.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,6.0,3.0,2.0,0.0,0.0,2.0,1.0
151919,854690,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Greece,2001,Cyprus,1977,3,0,FT,G. Poyet,3042.0,N. Kostenoglou,1107.0,12.0,4.0,4.0,2.0,8.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0
151920,854691,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Gibraltar,1994,Bulgaria,1987,1,1,FT,J. Ribas,187.0,G. Ivanov,17434.0,9.0,11.0,4.0,5.0,5.0,6.0,4.0,5.0,2.0,2.0,1.0,0.0,6.0,8.0,4.0,3.0,0.0,0.0,0.0,1.0
151921,854692,2022-06-09 18:45:00+00:00,UEFA Nations League,80,North Macedonia,1984,Georgia,1975,0,3,FT,B. Milevski,4655.0,W. Sagnol,10205.0,14.0,11.0,4.0,6.0,3.0,8.0,11.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0
151923,854727,2022-06-09 18:45:00+00:00,UEFA Nations League,80,Malta,1997,Estonia,1980,1,2,FT,D. Mangia,2410.0,T. Häberli,2016.0,9.0,8.0,2.0,6.0,5.0,3.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,1.0
160563,861763,2022-06-09 18:45:00+00:00,International friendlies,88,San Marino,1978,Iceland,1993,0,1,FT,F. Costantini,5818.0,A. Viðarsson,5843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
160561,861489,2022-06-10 11:00:00+00:00,International friendlies,88,South Korea,1921,Paraguay,2636,2,2,FT,Paulo Bento,325.0,Guillermo Barros Schelotto,1972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
151976,854693,2022-06-10 16:00:00+00:00,UEFA Nations League,80,Azerbaijan,1982,Slovakia,1970,0,1,FT,G. De Biasi,5739.0,S. Slovák,17445.0,3.0,16.0,1.0,6.0,2.0,9.0,1.0,7.0,2.0,4.0,0.0,0.0,4.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0
151983,854729,2022-06-10 16:00:00+00:00,UEFA Nations League,80,Moldova,1991,Latvia,1985,2,4,FT,S. Cleşcenco,5816.0,D. Kazakevičs,5833.0,15.0,16.0,6.0,5.0,10.0,13.0,5.0,3.0,3.0,4.0,1.0,0.0,6.0,11.0,1.0,2.0,0.0,0.0,1.0,2.0
151964,854595,2022-06-10 18:45:00+00:00,UEFA Nations League,80,Austria,1969,France,1928,1,1,FT,R. Rangnick,3085.0,D. Deschamps,180.0,4.0,15.0,3.0,7.0,3.0,9.0,1.0,6.0,0.0,3.0,0.0,0.0,3.0,10.0,4.0,0.0,0.0,0.0,1.0,0.0
151965,854596,2022-06-10 18:45:00+00:00,UEFA Nations League,80,Denmark,1908,Croatia,1913,0,1,FT,K. Hjulmand,2869.0,Z. Dalić,115.0,14.0,9.0,1.0,2.0,7.0,5.0,7.0,4.0,5.0,4.0,0.0,0.0,8.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
151970,854643,2022-06-10 18:45:00+00:00,UEFA Nations League,80,Albania,1967,Israel,1983,1,2,FT,E. Reja,206.0,A. Hazan,8327.0,10.0,11.0,3.0,6.0,7.0,7.0,3.0,4.0,3.0,1.0,1.0,0.0,6.0,5.0,2.0,4.0,0.0,0.0,1.0,0.0
151977,854694,2022-06-10 18:45:00+00:00,UEFA Nations League,80,Belarus,1981,Kazakhstan,1976,1,1,FT,G. Kondratjev,8776.0,M. Adiev,3402.0,24.0,10.0,8.0,3.0,16.0,5.0,8.0,5.0,8.0,4.0,0.0,0.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0
151982,854728,2022-06-10 18:45:00+00:00,UEFA Nations League,80,Andorra,1992,Liechtenstein,2000,2,1,FT,Koldo Álvarez,181.0,M. Stocklasa,5823.0,17.0,4.0,5.0,2.0,7.0,3.0,10.0,1.0,3.0,0.0,1.0,0.0,8.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0
151973,854647,2022-06-11 13:00:00+00:00,UEFA Nations League,80,Ukraine,1973,Armenia,2004,3,0,FT,S. Rebrov,1937.0,Joaquín Caparrós,2895.0,14.0,6.0,8.0,1.0,5.0,1.0,9.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0
151972,854646,2022-06-11 16:00:00+00:00,UEFA Nations League,80,Republic of Ireland,1995,Scotland,1964,3,0,FT,S. Kenny,3426.0,S. Clarke,76.0,6.0,9.0,5.0,2.0,4.0,6.0,2.0,3.0,1.0,4.0,0.0,0.0,6.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0
151978,854695,2022-06-11 16:00:00+00:00,UEFA Nations League,80,Faroe Islands,1998,Lithuania,1990,2,1,FT,H. Ericson,5861.0,V. Ivanauskas,2859.0,13.0,13.0,4.0,3.0,11.0,7.0,2.0,6.0,3.0,5.0,1.0,0.0,4.0,3.0,3.0,4.0,0.0,0.0,2.0,1.0
151966,854597,2022-06-11 18:45:00+00:00,UEFA Nations League,80,Netherlands,1901,Poland,1911,2,2,FT,L. van Gaal,15336.0,C. Michniewicz,5834.0,17.0,5.0,6.0,3.0,10.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0
151967,854598,2022-06-11 18:45:00+00:00,UEFA Nations League,80,Wales,1927,Belgium,1916,1,1,FT,R. Page,9468.0,Roberto Martínez,48.0,14.0,8.0,2.0,3.0,11.0,7.0,3.0,1.0,3.0,3.0,0.0,0.0,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
151968,854599,2022-06-11 18:45:00+00:00,UEFA Nations League,80,England,1902,Italy,1966,0,0,FT,G. Southgate,173.0,R. Mancini,197.0,12.0,8.0,4.0,3.0,10.0,6.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0
151969,854600,2022-06-11 18:45:00+00:00,UEFA Nations League,80,Hungary,1965,Germany,1914,1,1,FT,M. Rossi,74.0,H. Flick,6472.0,11.0,6.0,7.0,1.0,8.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0,3.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0
